Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
"Transport, single unit truck, diesel powered",45b70b50-20a0-341b-8e2f-c196974d1541,1,t*km,0.212963073,0.00094988,0.000142319,4.27E-10,0.032960868,0.210623631,2.24E-05,6.46E-06
"Transport, single unit truck, long-haul, diesel powered, Southeast",a17c7651-0fae-330c-bfe8-5f862200f5d2,1,t*km,0.432984614,0.002515885,0.000346656,1.01E-09,0.087835036,0.430933949,5.67E-05,1.73E-06
"Transport, single unit truck, short-haul, diesel powered, Northeast",2962a2fb-4a99-3f77-b999-629bef8eb124,1,t*km,0.345539705,0.002257924,0.000292449,8.03E-10,0.078846136,0.343851058,4.66E-05,1.43E-06
"Transport, single unit truck, long-haul, diesel powered, Northeast region",1ff386a3-2d0c-3a73-97b1-cf3c6fa10d2c,1,t*km,0.432498868,0.002734361,0.000360243,1.00E-09,0.095475243,0.430394934,5.83E-05,1.76E-06
"Transport, single unit truck, long-haul, gasoline powered, East North Central",428e0fa8-88bc-3c04-b793-179db3a02f66,1,t*km,0.399958001,0.001898832,0.000286541,8.97E-10,0.067464808,0.39442169,5.95E-05,1.46E-05
"Transport, combination truck, long-haul, diesel powered, Northwest",829eb677-aa4c-3a1a-9611-c03515c40326,1,t*km,0.10164711,0.000918746,0.000102111,2.36E-10,0.032141995,0.101104611,1.69E-05,2.58E-07
"Transport, combination truck, long-haul, diesel powered, West",8ba63664-bb54-3899-8e07-1b55737d5636,1,t*km,0.10468036,0.000881938,0.000101152,2.43E-10,0.030878975,0.10414706,1.64E-05,2.77E-07
"Transport, combination truck, gasoline powered",463d05c9-8c19-3030-8b9f-380c098f5116,1,t*km,0.078499741,0.000275011,5.01E-05,1.70E-10,0.009618558,0.077542136,1.62E-05,1.90E-06
"Transport, train, diesel powered",7de9c230-fd0f-3478-be87-f80181132faa,1,t*km,0.019184352,6.12E-05,1.33E-05,4.74E-11,0.002220455,0.018978053,3.30E-06,4.29E-07
"Transport, single unit truck, long-haul, gasoline powered, Northeast region",2f115eab-83cd-3f13-89bc-acd5c80f8642,1,t*km,0.415639837,0.001925936,0.000294741,9.31E-10,0.068434973,0.409800564,6.10E-05,1.56E-05
"Transport, single unit truck, short-haul, diesel powered",711ab26a-94a2-33f9-89da-560c55808297,1,t*km,0.337196679,0.002155766,0.000283875,7.91E-10,0.075267403,0.335557012,4.52E-05,1.39E-06
"Transport, single unit truck, long-haul, diesel powered, East North Central",1b6a6391-2477-3898-8b92-e6621739797a,1,t*km,0.411370028,0.002618473,0.000343763,9.56E-10,0.091415447,0.409360879,5.58E-05,1.66E-06
"Transport, single unit truck, short-haul, gasoline powered, Southwest",17b1790d-9a4f-329c-8feb-20aad7a41bb3,1,t*km,0.332682769,0.001692707,0.00024485,7.42E-10,0.060640139,0.326432024,7.33E-05,1.58E-05
"Transport, single unit truck, long-haul, gasoline powered",707525a6-c6e4-31e0-a728-5685f0133b9c,1,t*km,0.405998391,0.001849819,0.00028787,9.20E-10,0.065733394,0.400335574,5.91E-05,1.51E-05
"Transport, light commercial truck, diesel powered, Northwest",829dbcc5-70eb-324d-a6c1-c20870342237,1,t*km,0.924746261,0.006735212,0.000826396,2.15E-09,0.23629822,0.920127438,0.000120956,4.60E-06
"Transport, single unit truck, long-haul, gasoline powered, Northwest",6d60445d-fe08-3328-9757-6c63f96bf05b,1,t*km,0.400938443,0.00195196,0.000290313,8.99E-10,0.069343714,0.395412297,5.82E-05,1.47E-05
"Transport, light commercial truck, gasoline powered, West North Central",b001e212-e048-37ed-880c-6d19b0f87914,1,t*km,0.687154465,0.002955149,0.000470517,1.53E-09,0.105705448,0.672052065,0.000149015,4.12E-05
"Transport, combination truck, diesel powered",34156f3c-28ef-33db-9ad0-6293a2aa0d52,1,t*km,0.099152333,0.000417731,6.48E-05,1.99E-10,0.014430855,0.098315423,9.80E-06,2.12E-06
"Transport, single unit truck, short-haul, gasoline powered, East North Central",152b86c1-c318-3027-baf7-863ea194b59f,1,t*km,0.325279139,0.001651897,0.000239111,7.25E-10,0.059218401,0.319029979,7.58E-05,1.56E-05
"Transport, light commercial truck, gasoline powered, East North Central",2901993d-1852-3184-897e-5a30203714e8,1,t*km,0.702350542,0.002899593,0.000473334,1.56E-09,0.103744902,0.687100233,0.000148359,4.18E-05
"Solid oxide electrolysis stack; 150 kW, at plant",fea93709-0327-4eb4-b705-aa4db0f55cdf,1,Item(s),6583.753848,33.77481979,1.073148782,3.17E-05,370.7258196,6215.824105,12.14744239,0.102345928
Solid oxide electrolysis cell; at plant,bc848aa4-1a9f-4848-87f1-d30c9e1deaff,1,Item(s),0.153861025,0.000842931,0.003948169,5.18E-09,0.047524867,0.148775333,0.000143526,3.90E-06
"Transport, light commercial truck, gasoline powered, Alaska",8fbb300d-2908-3dd0-97ce-0ce9eb324c44,1,t*km,0.704295938,0.002855081,0.000470887,1.56E-09,0.103424189,0.688613125,0.000172292,4.09E-05
"Transport, single unit truck, short-haul, gasoline powered, Alaska",0ee63a7f-7646-3daa-b359-4116bd9f2929,1,t*km,0.319865793,0.001713962,0.000240632,7.12E-10,0.061833834,0.313612975,8.25E-05,1.49E-05
"Transport, single unit truck, long-haul, diesel powered, Northwest",c3be0482-cb54-39f8-8638-dd3a4dec68eb,1,t*km,0.412337577,0.00265287,0.000346356,9.58E-10,0.093822882,0.410337095,5.55E-05,1.66E-06
"Automotive painting, electrocoating, per vehicle",d7ac2a60-06a2-347b-a761-562e1442844a,1,Item(s),14.40439983,0.031141858,0.001649494,2.15E-07,0.911844572,13.63131971,0.025817699,0.000172319
"Automotive painting, top coat, per vehicle",065d2f03-1ed0-3789-aa2d-651a29287d08,1,Item(s),83.88104319,0.181348167,0.00960549,1.25E-06,12.51990871,79.37917101,0.15034403,0.001003466
"Transport, single unit truck, long-haul, diesel powered, Central",6a01cdd9-09e7-32e8-b32f-2e85b8cd1590,1,t*km,0.419202884,0.002592093,0.000345475,9.74E-10,0.09049026,0.417182871,5.60E-05,1.68E-06
"Transport, single unit truck, short-haul, gasoline powered, Southeast",976227bd-5a7a-3e8e-9e67-7ce926b428a8,1,t*km,0.336757529,0.001537156,0.000236677,7.51E-10,0.0552365,0.330481754,7.21E-05,1.61E-05
"Transport, light commercial truck, gasoline powered, South",6c1fba5b-f109-3535-8e27-a8634f64b441,1,t*km,0.707718136,0.002847897,0.000472561,1.58E-09,0.101370499,0.693022181,0.000128562,4.18E-05
"Transport, barge, average fuel mix",099c3d09-08a3-3cac-9ffd-0558c12033b9,1,t*km,0.018549184,8.98E-05,1.90E-05,7.01E-11,0.002913654,0.018370733,3.11E-06,3.43E-07
"Transport, single unit truck, short-haul, diesel powered, Northwest",c365372e-b463-35b8-acee-d2ad71e2ccdd,1,t*km,0.330306274,0.002195516,0.000281904,7.67E-10,0.076649212,0.328697319,4.45E-05,1.35E-06
"Transport, light commercial truck, diesel powered, West North Central",c61964bd-2f6a-3aa4-a43c-dc215d3fce87,1,t*km,0.908499476,0.006589164,0.000810152,2.11E-09,0.231101133,0.90393348,0.000121475,4.34E-06
"Proton exchange water electrolysis stack; 1 MW, at plant",ba7b5d07-402b-4f76-8f55-2c7d4ce3e6c7,1,Item(s),2236.622121,4.739169447,0.256177578,3.12E-05,103.0726826,2112.937912,4.154468801,0.025294912
"Transport, light commercial truck, gasoline powered",6d0fc48d-a8d0-3d87-b337-d7fabf9767bc,1,t*km,0.697495669,0.002834643,0.000470636,1.57E-09,0.10091732,0.682630944,0.000132651,4.20E-05
"Transport, light commercial truck, diesel powered, Hawaii",85a03eac-6e0a-3c47-8a18-e71b16e913f9,1,t*km,0.960588678,0.006978408,0.000857434,2.23E-09,0.24475484,0.956059712,0.000115668,4.81E-06
"Automotive painting, pretreatment",b096119c-d496-3c65-b3fe-9a65a09187a8,1,m2,0.060741445,0.000131525,6.97E-06,9.05E-10,0.002796123,0.057481469,0.00010887,7.27E-07
Glass cermet; at plant,435c3df8-57d0-467c-8896-37212b19e2b1,1,kg,1.075011768,0.002661283,0.000159595,1.44E-08,0.755358512,1.019065315,0.001831521,1.65E-05
"Transport, single unit truck, long-haul, gasoline powered, South",8a219bfb-4213-3254-9f85-dd32da77d5c3,1,t*km,0.413571393,0.001770156,0.000284137,9.27E-10,0.06293537,0.408016491,5.86E-05,1.47E-05
"Transport, single unit truck, long-haul, diesel powered, Southwest",2036751b-b50e-3bbd-8106-6744c4149453,1,t*km,0.424178496,0.002688367,0.000353761,9.86E-10,0.093840596,0.422147816,5.64E-05,1.68E-06
"Transport, single unit truck, long-haul, gasoline powered, Central",88a9889c-1b38-3735-8598-409e9fe1f36e,1,t*km,0.406732379,0.002573735,0.000318002,8.41E-10,0.089735772,0.404894064,5.04E-05,1.59E-06
"Transport, single unit truck, short-haul, diesel powered, West North Central",8c3b113e-9ed2-3a86-af12-130b79da4b9b,1,t*km,0.310052072,0.002048682,0.000263867,7.21E-10,0.071505051,0.308546613,4.20E-05,1.23E-06
"Transport, combination truck, short-haul, diesel powered, Alaska",d0bcd6e8-2dff-3800-8ea6-6d7eddb5e630,1,t*km,0.114481394,0.000914245,0.000107407,2.66E-10,0.031942957,0.114030756,1.32E-05,2.95E-07
"Transport, combination truck, long-haul, diesel powered, Alaska",67759511-8607-395d-8d34-8636b1e47754,1,t*km,0.095051765,0.000774918,9.02E-05,2.21E-10,0.027082318,0.094654831,1.19E-05,2.39E-07
"Transport, single unit truck, long-haul, diesel powered",c3ba0cd2-d36d-396a-8295-bd4c00979cf6,1,t*km,0.41160509,0.002551073,0.000342653,9.25E-10,0.089639689,0.409784869,5.02E-05,1.54E-06
"Transport, combination truck, short-haul, diesel powered, Northwest",6a7f6ad7-02b8-3d41-a800-1cad098783c5,1,t*km,0.122570797,0.000940506,0.000111865,3.11E-10,0.032500402,0.12196895,1.75E-05,4.17E-07
"Transport, light commercial truck, gasoline powered, Southwest",907b7232-6adc-3e3f-b417-98a5bf5fb49a,1,t*km,0.709430149,0.002975481,0.000481317,1.58E-09,0.105946544,0.694467806,0.000135878,4.21E-05
"Transport, single unit truck, long-haul, diesel powered, West",c2a7ddaa-164e-3a05-b063-221f68080142,1,t*km,0.456916231,0.002806581,0.000375591,1.06E-09,0.098098614,0.454729851,6.02E-05,1.87E-06
"Asphalt binder, 3.5% styrene-butadiene-styrene (SBS), consumption mix, at terminal, from crude oil, 3.5% styrene-butadiene-styrene",bbf3dc45-a370-405e-8996-7358b7f1841c,1,kg,0.766927798,0.002102791,0.000254805,3.20E-11,0.042979231,0.686609081,0.002774946,9.88E-06
"Transport, barge, residual fuel oil powered",eaff3c91-b8ce-38a1-a3ba-1fe0c9d4041c,1,t*km,0.020112227,0.000127098,1.93E-05,7.01E-11,0.003066538,0.019928769,3.12E-06,3.61E-07
"Transport, single unit truck, short-haul, diesel powered, Alaska",8e075e04-06b4-3bdd-ac09-4c53b6c7e50a,1,t*km,0.321604412,0.002232338,0.000280327,7.47E-10,0.07785665,0.319995865,4.50E-05,1.30E-06
"Transport, light commercial truck, gasoline powered, Hawaii",489c875b-7e8d-3cd7-a9ef-82f71a8bdb69,1,t*km,0.711870513,0.002889677,0.000476987,1.58E-09,0.1028915,0.69724886,0.000122258,4.22E-05
"Transport, single unit truck, long-haul, diesel powered, South",84aeb815-88d9-3205-862b-ffb3b6b54baa,1,t*km,0.427812306,0.002475463,0.000341867,9.94E-10,0.086411513,0.425791748,5.59E-05,1.69E-06
"Asphalt binder, 8% ground rubber tire (GRT), consumption mix, at terminal, from crude oil, 8% ground rubber tire",72d5a381-8cae-4e1d-b0a3-26cc43b69867,1,kg,0.622650353,0.001679153,0.000161967,2.55E-11,0.034946737,0.557696686,0.002245681,7.82E-06
"Transport, combination truck, long-haul, diesel powered, South",8bc30eb0-0fa6-3cef-8855-d8e975cd915d,1,t*km,0.107510495,0.000929298,0.000105293,2.50E-10,0.032538786,0.106875723,2.01E-05,2.70E-07
"Transport, combination truck, short-haul, gasoline powered",60785dad-585a-3fe9-ae8e-507f0cbc7f6f,1,t*km,0.110278244,0.001114935,0.000116799,2.49E-10,0.040917664,0.108397043,3.74E-05,3.14E-06
"Transport, combination truck, long-haul, diesel powered",a685da05-1a42-3fe1-a68b-6db458be5e07,1,t*km,0.102050335,0.000882551,0.000100446,2.39E-10,0.03087959,0.101507228,1.68E-05,2.63E-07
"Transport, single unit truck, short-haul, gasoline powered, Northeast",9a0c9355-de4f-324b-8c72-bd57a1944514,1,t*km,0.337497401,0.001677221,0.000245739,7.52E-10,0.060149513,0.330949469,7.67E-05,1.66E-05
"Transport, light commercial truck, diesel powered, Central",bbcb0128-0ea1-3ef9-9f94-889a523b7c35,1,t*km,0.937628291,0.006878631,0.000841028,2.18E-09,0.241335208,0.932978997,0.000121652,4.64E-06
"Automotive painting, electrocoating, per m2",65d88b9a-d73a-354d-b9ff-c8503ec42c78,1,m2,0.093136882,0.000201359,1.07E-05,1.39E-09,0.005898231,0.088138252,0.000166934,1.11E-06
"Transport, single unit truck, long-haul, gasoline powered, Hawaii",0e9b8277-83e7-3961-a7bb-ceda124189a9,1,t*km,0.427212451,0.001762996,0.000289296,9.58E-10,0.062964107,0.421321574,6.01E-05,1.59E-05
"Transport, single unit truck, long-haul, diesel powered, Alaska",6ef61870-e92e-34e0-97ba-d62962f70b3e,1,t*km,0.400026505,0.00267271,0.000342112,9.29E-10,0.093305018,0.398043568,5.55E-05,1.59E-06
"Transport, light commercial truck, diesel powered, West",7666dfe2-42e7-32b1-865c-ad7abef41db3,1,t*km,0.957554077,0.007195768,0.000870218,2.23E-09,0.252667038,0.952894142,0.000119716,4.88E-06
"Transport, combination truck, long-haul, diesel powered, Central",c61b85fc-217c-32c1-b313-ba8efb80e378,1,t*km,0.104934082,0.00095295,0.000105675,2.44E-10,0.033353875,0.104328541,1.91E-05,2.64E-07
"Transport, light commercial truck, diesel powered, Northeast",61f86f6a-63bd-3e94-ba1b-317849b03e46,1,t*km,0.943846775,0.007008157,0.000851934,2.19E-09,0.245952479,0.939116764,0.000123452,4.75E-06
"Transport, barge, diesel powered",c2300fc3-5496-3d12-9135-67dc0ef740c9,1,t*km,0.018108326,7.93E-05,1.89E-05,7.01E-11,0.002870532,0.017931286,3.11E-06,3.38E-07
"Transport, ocean freighter, diesel powered",da0f5501-f4ab-32d1-80b7-b70d143608f6,1,t*km,0.006613188,6.44E-05,1.12E-05,3.60E-11,0.002319131,0.006536693,1.73E-06,1.05E-07
"Transport, single unit truck, short-haul, gasoline powered, West",91f05c7b-ade4-3b04-ad3c-4ecce11f3ff4,1,t*km,0.351984858,0.001609472,0.000247564,7.84E-10,0.057913659,0.345062189,7.68E-05,1.80E-05
"Transport, single unit truck, short-haul, gasoline powered",ba328bfe-68dd-3d33-a95e-bdcd28252c39,1,t*km,0.32941141,0.001610225,0.000239749,7.43E-10,0.05775551,0.32308982,7.31E-05,1.61E-05
"Transport, single unit truck, long-haul, gasoline powered, West",5faf03a2-ab55-3768-a625-4c2a246a9a4d,1,t*km,0.435035822,0.001836603,0.000297313,9.75E-10,0.065416149,0.428829031,6.24E-05,1.68E-05
"Transport, single unit truck, long-haul, gasoline powered, Southwest",49ecf1ea-a971-3332-9c6a-9f8d1153d62e,1,t*km,0.410063413,0.001952742,0.000294234,9.19E-10,0.069344827,0.404471844,5.94E-05,1.48E-05
"Transport, aircraft, freight",61ff7eba-1846-30cb-9840-33939ee0dc26,1,t*km,0.852484698,0.00201573,0.000679518,2.87E-09,0.064506694,0.848417835,0.000122765,2.31E-06
"Transport, single unit truck, short-haul, gasoline powered, Hawaii",8b8d5f56-82c0-3254-a22a-a0e0df0090ba,1,t*km,0.345436888,0.001545598,0.000240804,7.71E-10,0.055745643,0.338982074,7.06E-05,1.69E-05
"Transport, single unit truck, short-haul, gasoline powered, West North Central",1b8aeea1-53ae-3834-8162-4dd62dd2eefc,1,t*km,0.309993677,0.001630009,0.000231518,6.92E-10,0.058273694,0.304283009,7.09E-05,1.40E-05
"Transport, light commercial truck, diesel powered, Southwest",83494409-4f95-3c7d-b7d7-09653dd86919,1,t*km,0.945747307,0.007302144,0.000871437,2.20E-09,0.256118899,0.941101731,0.000121269,4.66E-06
"Transport, ocean freighter, average fuel mix",1e2429d8-8d91-328f-85c3-18d39bdebfa7,1,t*km,0.007978843,0.000141874,1.27E-05,3.86E-11,0.002858689,0.007892129,1.88E-06,1.27E-07
"Transport, single unit truck, short-haul, diesel powered, South",cdbace4b-f0cb-3bbf-99e6-b1291b558413,1,t*km,0.342291913,0.002042657,0.000277451,7.95E-10,0.071304002,0.340672068,4.46E-05,1.38E-06
"Transport, light commercial truck, gasoline powered, Northwest",8e21a279-3c3e-3e94-901c-69322d474a1e,1,t*km,0.695397461,0.002890467,0.000469995,1.55E-09,0.102982736,0.680584028,0.000134721,4.16E-05
"Transport, single unit truck, short-haul, diesel powered, Southwest",16c70e02-29b3-3bec-9b39-b09415d02281,1,t*km,0.339904613,0.002223572,0.000287862,7.90E-10,0.077621297,0.338274053,4.51E-05,1.37E-06
"Transport, combination truck, long-haul, diesel powered, Hawaii",c069b1d6-6596-356b-81f9-16f3d65bd6b1,1,t*km,0.100849891,0.000678492,8.66E-05,2.35E-10,0.02371412,0.100449614,1.17E-05,2.73E-07
"Transport, combination truck, short-haul, diesel powered",8d1daa68-bede-347a-86a4-aeca5383906c,1,t*km,0.117138511,0.000878157,0.000106836,2.75E-10,0.030688833,0.116669768,1.37E-05,3.14E-07
"Transport, light commercial truck, diesel powered, Southeast",96f5b352-fcf1-37c0-bea1-8600ab1875e1,1,t*km,0.956081531,0.007045932,0.000859703,2.22E-09,0.247156644,0.95147071,0.000119337,4.74E-06
"Transport, combination truck, long-haul, diesel powered, Southeast",a17f251a-de94-3933-b3b1-61aef7df590d,1,t*km,0.10315419,0.000815924,9.63E-05,2.40E-10,0.028544998,0.102640575,1.58E-05,2.62E-07
"Transport, combination truck, short-haul, diesel powered, Southwest",5c8a1525-9788-373b-9c4a-e26ba39f2442,1,t*km,0.117955361,0.000908244,0.000108581,2.74E-10,0.031733359,0.117491362,1.36E-05,3.06E-07
"Transport, combination truck, short-haul, diesel powered, Northeast",9be99f9e-d855-3f70-b879-9cba92fae8ee,1,t*km,0.118779463,0.0009044,0.000108688,2.76E-10,0.031605914,0.118305822,1.38E-05,3.21E-07
"Transport, ocean freighter, residual fuel oil powered",f85fcdde-6c6b-3bbb-8efc-de6cb34c9ac7,1,t*km,0.008320256,0.000161254,1.30E-05,3.92E-11,0.002993579,0.008230988,1.92E-06,1.33E-07
"Transport, single unit truck, short-haul, diesel powered, Central",1cb962d8-c4ea-39cf-be3f-9062109feb1d,1,t*km,0.335822345,0.002145862,0.000281144,7.80E-10,0.074918782,0.334197716,4.49E-05,1.37E-06
"Transport, combination truck, short-haul, diesel powered, Central",60157c4b-2824-34d2-9c23-291728d3b01e,1,t*km,0.11761896,0.000879162,0.000106585,2.74E-10,0.030719544,0.117154088,1.36E-05,3.09E-07
"Transport, light commercial truck, diesel powered",bf6e7378-4e08-3698-a3a7-c9cc90fcbc07,1,t*km,0.931896744,0.006881021,0.00084286,2.19E-09,0.241405038,0.927266567,0.000120455,4.69E-06
"Transport, combination truck, long-haul, diesel powered, Northeast",2b3fcaef-9b14-3a05-9208-ef23cf7ebdea,1,t*km,0.101438252,0.000850751,9.77E-05,2.36E-10,0.029756623,0.100944164,1.51E-05,2.65E-07
"Automotive painting, top coat, per m2",ac1515a9-6ed3-347e-8e33-cd870a2de574,1,m2,0.543202066,0.001174386,6.22E-05,8.09E-09,0.081052684,0.514048563,0.000973607,6.50E-06
"Transport, single unit truck, short-haul, diesel powered, East North Central",7e5c3461-8dcf-3ef1-b35c-514d31639f0e,1,t*km,0.329812217,0.002171738,0.000280187,7.66E-10,0.075829259,0.328193077,4.49E-05,1.35E-06
"Steel product, primary structural, beams and columns, at plant",60b5e1ee-3f9c-39e4-ad2f-68cfe3a71956,1,kg,1.500555856,0.005765875,0.000259009,4.64E-09,0.08268861,1.416775537,0.002870113,1.29E-05
"Scanner, department, S2085f, S3100f",4ebf7eb3-53dc-48a7-863a-1ced3c0d2a4e,1,Item(s),93.46118026,0.333267082,0.025629492,6.16E-07,38.32459035,87.04153479,0.197237974,0.003167719
"Aluminum, primary, ingot, at plant, 1998",21aeedbf-933a-3570-8b9e-a44dc6fa6637,1,kg,13.7440027,0.080519876,0.002045567,9.70E-09,0.623658707,10.59895341,0.016920129,0.000188195
"Scanner, i940 desktop",9aae3fc2-6ffb-3b49-b3fb-4127483b1156,1,Item(s),3.166913648,0.007568853,0.001012684,4.31E-08,0.648853721,2.944732311,0.006756915,7.70E-05
"Recycled postconsumer polyethylene teraphthalate, PET, pellet",22ebc7fb-f03f-37dc-be57-b73d2c577414,1,kg,1.003024771,0.002452937,0.001601518,8.98E-09,0.067821498,0.953551069,0.001609753,1.59E-05
Biodegradable loose fill,c139b46e-e0c1-3be5-ad3d-451d6392bad6,1,m3,66.76533982,0.112532864,0.016123939,7.57E-08,3.532064223,31.87052644,1.241552178,0.000492541
"Galvanized steel coil, coated, at plant",41ecdfe1-8026-3373-96c4-ee1921f2525c,5.82563123,kg,14.17828851,0.031039751,0.002331576,1.06E-08,0.618925412,13.54082014,0.021542735,0.000110518
"Soy-based resin, at plant",d65a4cea-4732-3b43-b305-a876438bfe51,1,kg,4.767460465,0.028413867,0.006088337,2.57E-09,0.330899293,4.333526454,0.013668251,0.000193107
"Aluminum, hot rolling, at plant",381d3e3d-29ae-3101-a95b-56a4cec08486,1000,kg,3921.854819,21.88840613,0.425942442,2.68E-07,188.3209876,3519,5.9234,0.043883
"Steel product, secondary structural, girts and purlins, at plant",e0aa6dd1-b3ac-30ab-bd56-64f96bfa4a1b,1,kg,2.418592072,0.00987039,0.000460392,3.32E-09,0.163360132,2.264076908,0.00508614,1.65E-05
"Scanner, department, S3060, S3100, S3120",bffb85b7-b962-4237-bfb9-c399415858ee,1,Item(s),88.42106259,0.311623632,0.024292564,5.87E-07,36.74951633,82.3118683,0.18760308,0.003017543
"Calcium carbonate, ground, fine slurry, 3 micron, at plant",48be22f1-e30c-3e4a-8832-a9c5ed32350b,1000,kg,164.5929323,0.452228619,0.037427189,2.27E-06,11.5725372,156.4844316,0.267790121,0.002135366
"Zinc, Special High Grade",230e8d51-1f4d-3459-be47-429b0b828add,1000,kg,3189.807076,22.0327015,1.518504037,0.000349327,443.6247879,3040.5,3.955630775,0.115884065
"Steel; hot rolled coil, at plant",a591c53f-ce67-41da-b0c1-65b6d91a1a43,1,kg,1.564893188,0.003349054,0.000216471,-2.32E-15,0.056220332,1.489724121,0.002542721,9.99E-06
"Calcium carbonate, ground, fine treated, 3 micron, at plant",34487c89-62dd-3d4e-98dd-06f0c382cc17,1000,kg,279.3239964,0.717866243,0.073172459,8.61E-06,18.01584711,259.424048,0.679904945,0.00296666
