Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg]
"Electricity, at grid",ab7f18b8-9e1b-4efc-a690-5d9ffe6e0cc1,1.0,MJ,0.20456365838670193,0.0016185962159068368,2.5174789042633894e-05,4.117641212972557e-11,0.014102313980161705,0.19393725422421898,4.543494005479376e-06,0.00033648621179045333
"Diesel, combusted in industrial boiler",53804132-4bd6-3b18-bfbd-14ac762431ef,1.0,l,3419.4856709921723,3.700765934581637,1.6424503332003528,7.320035608965753e-06,113.11207765489073,3405.7608409618433,0.01785672078122557,0.3194942235352516
"Heat, drying veneer, hardwood, at veneer mill, E",396f5200-0194-30c3-8b5f-96a33bde9c6c,3770.5,MJ,335.47091894521657,0.4245175542014838,0.18423042627621822,5.283598332752414e-05,12.650616461003285,333.8280306920181,0.000614179312277811,0.048179716245087455
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,1.0,m3,1058.3464040640397,1.7251662046723666,0.4404485821587807,0.0001096580015125066,52.08764284038487,1021.1987911077083,0.0054277797541152865,1.2632326576164243
"Sawn lumber, hardwood, rough, kiln dried, at kiln, NE-NC",8fd8357b-5ce1-3ef9-9b14-8d38a8495c79,1.0,m3,428.8309922998157,0.7400092651633069,0.2114093037274131,5.268176409705672e-05,27.227890009296313,422.2901278295162,0.001890661460027445,0.2106084983652297
"Electricity, at cogen, for natural gas turbine",e6586e69-95a4-3396-a934-f379fbdd28f4,1.0,kWh,0.1283506171247933,0.00017271652428541714,1.0610527910703135e-05,1.3204565628539592e-11,0.005496253225898009,0.11747001591553208,1.9997573840712036e-06,0.0003696579526363205
"Rice, at field",4c6eed4c-5f5e-30c7-8948-956c79c4806d,1.0,kg,1.716367051290235,0.007834818883682348,0.004246674324400803,9.061364607390235e-10,0.17750309867596295,0.24509580848391962,0.0008219334141298188,0.04476596413528094
"Anthracite coal, at mine",de182d9f-35b5-333a-8012-445b93549447,1.0,kg,0.6808655516204313,0.010595490724969696,8.272798074935285e-05,2.8436622298095724e-10,0.0392846713354873,0.6260813465892799,4.84173975266688e-07,0.0019518165310801578
"Harvest, wheat, single pass",786522bf-e3a2-3db6-8794-a8d26a370faa,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bark, softwood, average, state or private moist cold forest, at forest road, INW",867e7c9e-178d-394a-8d82-a87226fb9331,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Forest residue, processed and loaded, at landing system",515c5359-a186-3394-b849-8676652228db,1000.0,kg,8.968296513378926,0.08894906918932972,0.008586818832617972,1.6150070598610656e-06,2.7679842713958673,8.75548319863829,8.228715793267991e-05,0.0066648241525144045
"Harvest, switchgrass",a2ee77db-89d4-39c4-88a4-a969c95e01d0,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bituminous coal, at mine",317adcbc-b3e3-3ec3-80c3-82b18d0f3207,1.0,kg,0.1716259538859824,0.0001211183421435675,2.120082097077154e-05,4.3080828580175706e-10,0.003184866022702888,0.058399364470935855,6.612992715962291e-07,0.004037279482771373
"Spring wheat straw, carted, 2022",99898750-1f41-3c25-8ee0-aaae4b6697d0,476.0,kg,0.7788019131563381,0.0032811132726450424,0.0005089679449202229,1.5634516621159065e-09,0.11334859689212665,0.7722283252003593,1.6640099392728958e-05,7.696354135359773e-05
"Pulpwood, hardwood, average, at forest road, NE-NC",bada054f-b912-3251-96c1-19e64cde8930,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Natural gas, coal bed methane, at extraction",0945cc82-1126-45c3-b525-6d4fc913aa09,1.0,kg,0.29518900764185474,0.0028552435012714457,0.0001802755728911189,1.434966555984715e-11,0.10087085091898114,0.2396570156957263,2.278176344417855e-06,0.001961714690288942
"Pulpwood, softwood, average, at forest road, INW",4a8e5076-be9b-37a6-8cc1-70ef1c80fce3,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Natural gas, conventional onshore associated, at extraction",7ae49a74-3d24-4b32-ae19-ddbf6e0ae94a,1.0,kg,0.31275427843155096,0.0027092824879329565,0.00017106595656116562,1.3360907685580328e-11,0.09610318229665671,0.23086086090397215,2.1894345114986065e-06,0.0029040347027955342
"Corn, whole plant, at field",11256034-2355-3add-ade9-59983025dded,1.0,kg,0.2708124904898593,0.004781086654703923,0.003311958628109425,4.986137087497954e-10,0.08857943383229677,0.11361895626890205,0.0005820377065345653,0.00010535216582895626
"Rapeseed, whole plant, at field",5abfba66-c3cb-38f2-8b01-9f566c5ab656,1.0,kg,1.909074339873893,0.030330599215223335,0.019135339656062445,5.320721779025802e-10,0.5724657588981724,0.2662287900639479,0.006181244650274262,0.00017184831356292907
"Fertilizer, switchgrass, 2022",fef4bce7-747e-30a8-adea-c11de716b08b,10000.0,m2,583.1842926646776,28.07350444759109,1.775078766312682,9.882773264538593e-08,3.5151679731775434,47.87867928892193,1.9927780683133969,0.25776703621844804
"Bark, softwood, average, state or private dry forest, at forest road, INW",cb5600fe-948c-3fd0-80f3-35cf5b0d7832,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Natural gas, processed, for material use, at plant",a8b6bb7c-0274-41de-8385-ef5f8a03f9bf,1.0,kg,0.3889714172717605,0.0027862174361844407,0.0001585181468228867,2.8470505702914486e-10,0.08266446219802764,0.329781864400329,2.6034010228240623e-06,0.002089061726657729
"Spring wheat straw, ground and stored, 2022",3cfa52ac-c3d6-3ce2-b8f4-211bf63d7088,1000.0,kg,38.53221306718083,0.08776866238554866,0.005585376671498801,5.461349773298653e-07,1.9858553519416535,36.56262132637389,0.00048142175851145563,0.06537792027089866
"Bark, softwood, average, at forest road, INW",18ecd091-9cf4-3a59-a169-d0a4cb646a96,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Crude palm kernel oil, at plant",c77a668e-733b-3e86-9a1d-bcec8b0064dc,1.0,kg,4.532601337230388,0.009653751614258002,0.0021229538643460838,4.4385529039198246e-07,0.2556943305785457,3.8261526167532027,9.474402883730639e-06,0.025099985498988862
"Natural gas, conventional offshore, at extraction",bc4c2bad-4bdb-4402-8aed-74efc5781057,1.0,kg,0.24767525785861919,0.00025330458776503693,0.00011279736408105484,1.3575570824086649e-11,0.008258374733328676,0.22395249315531562,4.665667721232034e-06,0.0008030755649045331
"Cotton, whole plant, at field",3ffdd525-d623-363f-8876-1999b0f5130f,1.0,kg,2.9746546641367666,0.039426570667091126,0.025790601651742184,5.621400936220957e-09,0.8422003150033134,1.334067840528182,0.0061080877895436135,0.0007815036305921498
"Chainsawing, hand felling and delimbing, INW",2a06be6e-8317-32e0-b5da-0b7b94dc3b15,1.0,h,62.28669110544828,0.7021920455486974,0.07062045336496581,1.356214951537318e-07,24.71004745271263,61.705588121995255,0.0013195884511726429,0.008236835123006487
"Fertilizer, winter wheat straw, 2022",14b0912f-fb6d-321d-8f42-0ea35918689f,10000.0,m2,24.29730210591072,1.0080491702413448,0.16970791813664074,7.188488032690108e-09,0.2893029146344707,3.7666249739647184,0.07595784340059457,0.014347226316254123
"Natural gas, conventional onshore, at extraction",f2996639-3901-4d02-8046-4e647947b7cb,1.0,kg,0.2953509053813746,0.0027235419641779626,0.00017194196174547314,1.4451076623876877e-11,0.09618303757837152,0.24055918541795918,2.3545344811275302e-06,0.001934553663365189
"Tillage, reduce, corn production",d67585e4-5ddf-3722-a4cc-0b7576a05b07,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Palm kernels, at plant",a9f691e0-2be5-376a-ba35-294bb7849840,1.0,kg,3.944248234844815,0.006797438575803282,0.0017950078514287154,4.1429257610380205e-07,0.1769101527603434,3.2909761594765015,3.922055108434519e-06,0.02325774045713836
"Roundwood, hardwood, green, at mill, NE-NC",655c14ed-5b78-3e50-96e5-e21f710143fe,1.0,m3,12.491827875037082,0.05262840466617287,0.00816374466273103,2.507745387391205e-08,1.818088962461458,12.386388830935735,0.0002669038865031034,0.0012344799043263832
"Switchgrass, harvested, wet",f04300c5-ea44-3525-b6ab-c4b8b27b127e,1.07,kg,0.334406126161162,0.0018968659164966817,0.0001199389191060441,6.681127008537011e-12,0.00023777071491325823,0.298236812918349,0.00013464720485397138,1.741686774511391e-05
"Corn stover, carted",c0138d7e-3eac-3b37-b27a-58c9d5a2d1cf,1710.0,kg,60.32685950248721,2.5692341121009554,0.3731629473780003,2.1871460383428342e-08,0.9748700309308852,10.475686375880825,0.18419493382108265,0.03711329392607327
"Natural gas, production mixture, at extraction",058ef703-9452-44a8-84e6-d14551e61713,1.0,kg,0.27506442435879674,0.0022199278141965617,0.00015083319603917167,1.8993454728858755e-10,0.07802268967446643,0.22397439484396267,2.4792280552203723e-06,0.001801038170840491
"Corn stover, production, average, US, 2022",4d09380a-6297-392c-b1bb-74534b4d3d8e,3290.0,kg,142.31858307393318,6.326357558002,0.9185707560201902,4.0229159557049e-08,1.4056755499965363,19.060856651045142,0.4554924367363199,0.09112360177843956
"Skidding, aerial cable yarder, medium",91adaeaa-cca7-30ea-aa3a-b1ba58bd2602,1.0,h,2647.8866519937797,29.85164677769705,3.002103583641455,5.764952703132077e-06,1050.475093372496,2623.1835268013256,0.0560982265936832,0.35013968170699694
Cobalt ore; underground/open-pit mining; at mine,4fd964ba-76be-4099-8d94-9379678f6eb2,1.0,kg,0.010711264766402839,0.00012025535477538848,1.2041636710978094e-05,2.2965588227208693e-11,0.0042310843715527135,0.010611653680046901,2.2752313884282737e-07,1.3994735312061334e-06
"Roundwood, hardwood, green, at logyard, NE-NC",baaac50f-23d5-3bd1-8970-1cae058f4234,1.0,m3,22.19217470730359,0.13089553011690205,0.015709888754230343,9.145914261868698e-08,4.476436145185693,21.843865085357837,0.00044187704572092626,0.00821322878835439
"Natural gas, at processing, shale, kg",7bfdfa88-b857-4a4a-bbb9-3f51ddc15d30,1.0,kg,0.3916862563266282,0.002789840959769309,0.00015874737582236985,2.847294816467476e-10,0.08279228679893703,0.33249661548757947,2.60342063078126e-06,0.0020890646644146373
"Soybean grains, at field",956b53b9-dd05-35ae-a072-69f1f6906290,1000.0,kg,309.55595681206324,1.5289826623471208,1.0936428071440596,1.2055771102849437e-06,34.020746842202165,209.4450756928646,0.3626208417110359,0.14318841512088856
"Natural gas, Marcellus Shale, at extraction",5b7c9f9b-8460-4afd-a560-b441f0fcf408,1.0,kg,0.25605892943659875,0.002204777734729829,0.00013861219294605178,4.0931874697896353e-10,0.07706530431295262,0.20992834593587,2.098761944527175e-06,0.00162735078382
"Planting, switchgrass, 2022",a941c19b-ed3f-34a9-a91b-ee31e2d6ac18,10000.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pulpwood, softwood, national forest, average, at forest road, INW",20b49008-b007-3407-95b0-92b796e5e2c0,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Harvesting, fresh fruit bunch, at farm, 2003",0375c701-8d66-3b47-af2e-26b0c43c722f,1.0,kg,0.06436225901864248,0.0006372885379948329,6.328848184381724e-05,1.1973382245585283e-10,0.02234795295533495,0.06384274807561303,1.1852400098185086e-06,7.311896710766108e-06
"Corn grain, harvested and stored",8504caf4-bea5-3ab2-b8f9-d4861e819f92,8790.0,kg,1414.0581418858078,3.053545549535635,1.510051927210003,3.6354476894133343e-06,24.198563595471207,1344.240187225291,0.17819522571554136,0.8066408356230425
"Tillage, conservation, corn production",d5b0f333-d1b3-3ba1-8111-b036b67589f8,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Switchgrass, ground and stored, 2022",25b4ad17-ccd9-36ff-8ed5-4ad7b4814ae3,1000.0,kg,472.19306448064793,2.4844864404319105,0.15673499441839553,8.22489390941472e-07,3.1087319081150038,424.29993415279387,0.1680620387301173,0.11926604081127587
"Crude oil, production mixture, at extraction",e53e0de4-6c90-3519-850b-eb670f2c641b,1.0,kg,0.38284422547259594,0.0005317808332331016,2.7980817983204117e-05,2.2144287966487665e-09,0.030028834652159102,0.38147221757925553,3.05453637766553e-07,4.574441839787841e-05
"Pesticide, switchgrass",a40d4e00-67c2-3f4c-8c2b-1c67a28e6c5c,10000.0,m2,0.026374520522952912,0.00011111655978962412,1.723645677039943e-05,5.294708096183527e-11,0.003838607538678698,0.026151902643456782,5.63525378563632e-07,2.6064092379060674e-06
"Wheat, at field",d6439ada-877c-30ff-92b2-875e88b88141,1.0,kg,0.37482706193385873,0.007581666771822943,0.005713311553658483,3.75120379267953e-10,0.14537038360141058,0.1263619760763324,0.0009281913706627222,8.901528375814289e-05
"Roundwood, hardwood, green, at logyard, SE",4a42fda8-640a-3152-9741-f64c558be34d,1.0,m3,10.291317999537194,0.056271634725456786,0.006839140680902068,5.622142941010463e-08,1.907258875812503,10.11395937954732,0.00020057949286574918,0.004410172438618095
"Bark, hardwood, average, at forest road,  NE-NC",0b5a14e7-bf8f-380e-87de-af92dd61e21b,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Switchgrass, carted, 2022",727c4049-41db-3645-a4f9-af66fa92dee0,9070.0,kg,2849.5513559752003,16.14186779984558,1.0264242271417794,8.657047462709285e-08,4.185896339675782,2542.831399661563,1.1416739034042225,0.1491101387290233
"Roundwood, hardwood, green, at mill, SE",6baa9816-6151-3af1-b230-d28bebfb5227,1.0,m3,5.852428765223667,0.02465643878680383,0.003824719214358086,1.174880200707352e-08,0.8517757567655809,5.803030510552745,0.0001250446290604304,0.0005783545670371993
"Bauxite, at mine",76a47261-8a9c-30a2-93a6-f5a029aded6f,1.0,kg,0.051605760928280155,0.0005131978512498851,5.2990434246670556e-05,1.6982075659553257e-10,0.010999243605078347,0.050913864324607365,9.756318969905228e-07,1.5441077077522906e-05
"Crude oil, on-shore import, at extraction",fcbe548c-bcd5-40b2-979c-53df809835f9,1.0,kg,0.4633156585926419,0.0005641086669394588,2.8524984225064113e-05,2.939339047415338e-09,0.035991899839625564,0.4619426318216316,3.0548418618500983e-07,4.5748993297208296e-05
"Winter wheat straw, ground and stored",4e38a874-76e2-3c20-bc6a-eea62883ebaa,1000.0,kg,43.11313383168843,1.014143980353973,0.1662140311033941,2.740192662494174e-07,1.4037234677875428,22.456741995334838,0.07311123053091081,0.045579878437104565
"Harvest, corn, single pass",630010e9-27e1-3ea8-9845-b87832b536f4,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Forest residue, dried, stored",96087256-d181-30c8-ae17-f25e1f0eab0c,772.0,kg,11.038461351705292,0.09296351251510318,0.00968895382218126,1.4722386463090563e-06,2.9347106963575897,10.82078910973551,0.00013657742005722685,0.00633777743479457
"Pesticide, corn, 2022",2813d2f3-6813-34d8-b47b-b464f390bcaf,10000.0,m2,0.10807604274443117,0.0004553272562807904,7.063059353283975e-05,2.1696360243759557e-10,0.015729632395337513,0.10716381158408982,2.3091829422344316e-06,1.0680398756833134e-05
"Corn stover, ground and stored",4be84642-28cb-3508-9189-d8afcec42d92,1000.0,kg,97.28247892566762,2.0358631468900383,0.28529571409243326,7.931279066232946e-07,3.1228609509829655,57.16941818983438,0.13850048547315139,0.12120780949644681
"Crude oil, off-shore domestic, at extraction",76048c3b-d6d3-4f3b-8215-87ece218b4a2,1.0,kg,0.2295125442319975,0.0005793461467794586,3.438066630506411e-05,3.7933797541533796e-10,0.019463837359281803,0.22814263182163158,3.054841861850099e-07,4.5748993297208296e-05
"Winter wheat straw, carted",3221bb51-ac5f-36b7-a5c4-d81a5c65ccf0,476.0,kg,9.119318116819791,0.34931337651895256,0.05876447445909216,4.0310384194912245e-09,0.2126573858579952,2.0651947826092787,0.026090630574404517,0.005001924882606215
"Sulfur, at plant",dfa7acbc-4a41-3329-951d-b6cde899c91e,1.0,kg,0.3911348567539954,0.00015449770929909732,1.9524436015899805e-05,1.3853627762994204e-09,0.0039006655528495593,0.21741168682348724,-3.3127801727490374e-07,0.00620650508026012
"Natural soda ash (Sodium carbonate), at plant",0d95cc8b-a9a0-3630-a760-1ab4d88257d8,1000.0,kg,709.2778804533648,1.5375376627718964,0.04671269469067688,1.3596775965995273e-06,27.865031368007656,695.5807294183923,0.0053988853684369155,0.4372172428580643
"Lignite coal, at surface mine",ae8c5758-4473-3791-9339-22ff52cacb23,1.0,kg,0.12491654466097082,0.00018071857239888078,3.5081132730729014e-05,6.070175976676992e-10,0.004775921721977749,0.09125333879228911,7.660627316501473e-07,0.0011946317045027945
Grinding,ccc739c2-aec2-30d0-a1f1-a7ae81af1e8a,2000.0,kg,35.794644332487195,0.07738689074846786,0.004098960648477829,5.333991664354138e-07,1.6433668182057568,33.873555763085626,0.00042821010327711873,0.06415646343004457
"Corn, production, average, US, 2022",1cbbcd09-ea17-3d9b-bc34-2cf42efe26ba,11000.0,kg,804.4356818259348,3.4836028093545113,1.7676174377974903,4.242179935686129e-06,24.089949503088363,722.0385808420547,0.21029704847729588,0.952020494740725
"Potato, whole plant, at field",91663389-8cd1-3272-9f06-cdc87c8ce7d9,1.0,kg,0.10153307430912627,0.001688087756211859,0.001575838904178967,1.387695213734837e-10,0.03168114355901234,0.03698859573621647,0.0002405811769756937,2.8208705999065106e-05
"Winter wheat straw, production, average, US, 2022",a3b730ce-d657-383b-b485-e5d082d96424,1040.0,kg,24.297302105910525,1.0080491702413448,0.16970791813652336,7.188488032690722e-09,0.28930291463447205,3.7666249739645195,0.07595784340059457,0.014347226316254196
"Roundwood, hardwood, green, at mill, E",640186a9-d4e0-39cd-9c23-95c215738edd,1.0,m3,24.34544612729279,0.14180228781033294,0.01854323852354095,4.9637524073069375e-08,4.938761309705147,24.135149838717616,0.0005194735244214004,0.002583946134200927
"Natural gas, Barnett Shale, at extraction",e7425edd-537c-497f-aa4b-7a8a79b1ab4a,1.0,kg,0.25605892943659947,0.00220477773472983,0.0001386121929460519,4.0931874697896585e-10,0.07706530431295265,0.20992834593587073,2.098761944527178e-06,0.0016273507838200005
"Bark, softwood, average, at forest road, NE-NC",c39dbfd7-d8de-3df9-8e9b-d2bdc3037cf4,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bark, softwood, national forest, average, at forest road, INW",d18fec71-abe4-3cf5-ad82-4cf4fb8eadc7,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Crude oil, off-shore import, at extraction",ce83ed94-a5ea-47d4-a52f-43223b22247c,1.0,kg,0.27271254423199726,0.0006900461467794587,4.1024166305064106e-05,3.7933797541533796e-10,0.023330214476204883,0.27134263182163154,3.0548418618500983e-07,4.5748993297208296e-05
"Limestone, at mine",49e563d8-0cea-3f97-96b8-15787be48b91,1.0,kg,0.005032568600528023,9.940806102068313e-06,1.4201586765630554e-06,4.2804685289484296e-11,0.0002436960145662949,0.004853725861301162,6.161069757489068e-08,5.775629482813592e-06
"Natural gas, production mixture, at processing",ee8077d4-d28c-46c4-9f15-5b22bce6063d,1.0,kg,0.3889714172717674,0.0027862174361844554,0.0001585181468228956,2.8470505702917097e-10,0.082664462198028,0.3297818644003358,2.6034010228240958e-06,0.00208906172665773
"Skidding, wheeled cable skidder, 120-160 HP",de5a0b9b-af46-3476-84e0-f0464d984b7f,1.0,h,1233.361536140484,13.906137581642316,1.398187632874448,2.6839576419235213e-06,489.353610051117,1221.8558533078149,0.026132278877039828,0.16304212826703884
"Tillage, intensive, corn production",d7a673e2-dc84-31fa-b15c-a03a6863c8dd,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Crude oil, on-shore domestic, at extraction",3dd5638d-cb25-4e78-90c7-8dd98188f733,1.0,kg,0.36823060822866177,0.00045406607016601865,2.298945203832411e-05,2.3818128143553383e-09,0.02842507162334997,0.36685825982163156,3.0548418618500983e-07,4.5748993297208296e-05
