Category,Name,UUID,Location,Process Type,Description,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N2O [kg],electricity_GWP (AR5),electricity_AP,electricity_EP,electricity_ODP,electricity_POCP,electricity_CO2,electricity_CH4,electricity_N2O,electricity_qty,electricity_unit,nonrenewable fuel combustion_GWP (AR5),nonrenewable fuel combustion_AP,nonrenewable fuel combustion_EP,nonrenewable fuel combustion_ODP,nonrenewable fuel combustion_POCP,nonrenewable fuel combustion_CO2,nonrenewable fuel combustion_CH4,nonrenewable fuel combustion_N2O,nonrenewable fuel combustion_qty,nonrenewable fuel combustion_unit,renewable fuel combustion_GWP (AR5),renewable fuel combustion_AP,renewable fuel combustion_EP,renewable fuel combustion_ODP,renewable fuel combustion_POCP,renewable fuel combustion_CO2,renewable fuel combustion_CH4,renewable fuel combustion_N2O,renewable fuel combustion_qty,renewable fuel combustion_unit
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS","Electricity - GAS - Arlington Valley, LLC - AVBA",32e55f0f-9338-33f2-9506-2802a235e7fc,,UNIT_PROCESS,"Electricity from GAS produced at generating facilities in the Arlington Valley, LLC - AVBA region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.1608219098606046,0.0002427466708258541,1.6873698268005692e-05,1.5070770616230788e-10,0.008556270781250661,0.1355573197741549,0.0008969491307674207,4.981403738628811e-07,0.1608219098606046,0.0002427466708258541,1.6873698268005692e-05,1.5070770616230788e-10,0.008556270781250661,0.1355573197741549,0.0008969491307674207,4.981403738628811e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/COAL",Electricity - COAL - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,3be2ba7d-a0d6-3f97-b2c5-3c51b478dd0f,,UNIT_PROCESS,Electricity from COAL produced at generating facilities in the LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.28465086067641227,0.00045601269225729543,1.9383561087998024e-05,3.972529119044018e-09,0.007270108241041042,0.27452817092462406,0.0003132496887465035,4.92006680574385e-06,0.28465086067641227,0.00045601269225729543,1.9383561087998024e-05,3.972529119044018e-09,0.007270108241041042,0.27452817092462406,0.0003132496887465035,4.92006680574385e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - Tennessee Valley Authority,97e568d0-be48-3532-ae93-308b8aa2f16b,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the Tennessee Valley Authority region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.1494567508516294,0.0002197876689003455,1.631449180780892e-05,1.3061628264237106e-10,0.007345909524501975,0.13771241026861114,0.00041390867501495707,5.256220432183926e-07,0.1494567508516294,0.0002197876689003455,1.631449180780892e-05,1.3061628264237106e-10,0.007345909524501975,0.13771241026861114,0.00041390867501495707,5.256220432183926e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/COAL",Electricity - COAL - New York Independent System Operator,53bfd3e3-e63c-304f-97e9-25d8c13d805d,,UNIT_PROCESS,Electricity from COAL produced at generating facilities in the New York Independent System Operator region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.32027728518698345,0.0007714122753351906,2.132747159482333e-05,5.9113168169917e-09,0.0065298538157025025,0.28840437182153006,0.0010850756627049654,5.046529958695469e-06,0.32027728518698345,0.0007714122753351906,2.132747159482333e-05,5.9113168169917e-09,0.0065298538157025025,0.28840437182153006,0.0010850756627049654,5.046529958695469e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/BIOMASS","Electricity - BIOMASS - PJM Interconnection, LLC",ee3ff65f-795b-3572-aa13-e8fd1baa59e1,,UNIT_PROCESS,"Electricity from BIOMASS produced at generating facilities in the PJM Interconnection, LLC region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.2981562969842596,0.0014370926751675515,8.138934822603422e-05,1.2394802445227774e-08,0.044339749989996284,0.2949703609617736,5.354556197744372e-05,6.273346567558693e-06,0.2981562969842596,0.0014370926751675515,8.138934822603422e-05,1.2394802445227774e-08,0.044339749989996284,0.2949703609617736,5.354556197744372e-05,6.273346567558693e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - Arizona Public Service Company,c016e56a-ae0e-355f-9343-36a57ed2d543,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the Arizona Public Service Company region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.2039705810552714,0.0005332565917142641,3.7329214373391435e-05,3.321423842879453e-10,0.018671910840908003,0.17176355551853673,0.0011426702540804114,6.51205846368099e-07,0.2039705810552714,0.0005332565917142641,3.7329214373391435e-05,3.321423842879453e-10,0.018671910840908003,0.17176355551853673,0.0011426702540804114,6.51205846368099e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS","Electricity - GAS - Electric Energy, Inc.",95326267-d283-3ed4-ae75-8a611ee00b82,,UNIT_PROCESS,"Electricity from GAS produced at generating facilities in the Electric Energy, Inc. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,1.0701016611023118,0.0028626034506385864,0.002255281266958932,1.7531864168007138e-07,0.06655450369420235,0.9366171858463954,0.0038043573845987946,2.2696688142966527e-05,1.0701016611023118,0.0028626034506385864,0.002255281266958932,1.7531864168007138e-07,0.06655450369420235,0.9366171858463954,0.0038043573845987946,2.2696688142966527e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/COAL",Electricity - COAL - Public Service Company of Colorado,54843fdb-06c9-3c38-a99d-a06015ea459e,,UNIT_PROCESS,Electricity from COAL produced at generating facilities in the Public Service Company of Colorado region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.3072067708335329,0.0003489119030421852,1.4869806579774278e-05,6.939671589250969e-09,0.005961358235576888,0.29986303653128743,0.0002155410137674125,4.748323772867405e-06,0.3072067708335329,0.0003489119030421852,1.4869806579774278e-05,6.939671589250969e-09,0.005961358235576888,0.29986303653128743,0.0002155410137674125,4.748323772867405e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - Florida Power & Light Co.,96a73f9a-c65e-3207-802f-4074a516ff5c,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the Florida Power & Light Co. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.14243112324936294,0.00024289775796165178,1.802769789679444e-05,1.0878817121249581e-10,0.00799773331092017,0.13359834189232217,0.0003100842571314242,5.184313337396616e-07,0.14243112324936294,0.00024289775796165178,1.802769789679444e-05,1.0878817121249581e-10,0.00799773331092017,0.13359834189232217,0.0003100842571314242,5.184313337396616e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - PacifiCorp East,a8f62416-04c9-3b96-99b7-361127821ed8,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the PacifiCorp East region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.15728268595401187,0.0002597976268990681,1.817846037486279e-05,1.745867617552453e-10,0.008567546311174517,0.1415579342861374,0.0005557120960531034,5.430845395852712e-07,0.15728268595401187,0.0002597976268990681,1.817846037486279e-05,1.745867617552453e-10,0.008567546311174517,0.1415579342861374,0.0005557120960531034,5.430845395852712e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - Western Area Power Administration - Rocky Mountain Region,727cb6c7-20a7-3967-82a6-b38907a7daa5,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the Western Area Power Administration - Rocky Mountain Region region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.16371695427038432,0.0002789156406627175,1.9324907676747057e-05,1.7126571742332948e-10,0.008656585282913075,0.14586644072655935,0.0006316939053351904,5.381863052103731e-07,0.16371695427038432,0.0002789156406627175,1.9324907676747057e-05,1.7126571742332948e-10,0.008656585282913075,0.14586644072655935,0.0006316939053351904,5.381863052103731e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/COAL",Electricity - COAL - ISO-NE,90ef287a-6112-36b8-aada-b0aa4959a888,,UNIT_PROCESS,Electricity from COAL produced at generating facilities in the ISO-NE region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.3065240228338449,0.0005373508039717607,3.3672703799257086e-05,7.540433913506266e-09,0.009991872373702223,0.29759735249786945,0.00026371588626095116,5.068902136513501e-06,0.3065240228338449,0.0005373508039717607,3.3672703799257086e-05,7.540433913506266e-09,0.009991872373702223,0.29759735249786945,0.00026371588626095116,5.068902136513501e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - Duke Energy Carolinas,0d947d01-28c6-3a2b-abc8-8b9273f64f91,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the Duke Energy Carolinas region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.15247707551643905,0.00022180705961948486,1.849540745170666e-05,2.7807454348627957e-10,0.007446518911555132,0.14396981629511527,0.00029755384164882023,5.698588926038664e-07,0.15247707551643905,0.00022180705961948486,1.849540745170666e-05,2.7807454348627957e-10,0.007446518911555132,0.14396981629511527,0.00029755384164882023,5.698588926038664e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/COAL",Electricity - COAL - Duke Energy Progress East,39c24822-c857-3b67-8e8d-eb7581b809ef,,UNIT_PROCESS,Electricity from COAL produced at generating facilities in the Duke Energy Progress East region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.30739956534622714,0.0005155418938511258,1.8364951535854395e-05,5.0329319865170265e-09,0.0069257132982133525,0.27435861763947356,0.0011325356287245044,4.735017290477683e-06,0.30739956534622714,0.0005155418938511258,1.8364951535854395e-05,5.0329319865170265e-09,0.0069257132982133525,0.27435861763947356,0.0011325356287245044,4.735017290477683e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS","Electricity - GAS - Griffith Energy, LLC",b16eb7cc-ae28-3177-b92a-475607545bf1,,UNIT_PROCESS,"Electricity from GAS produced at generating facilities in the Griffith Energy, LLC region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.16029376122782127,0.00024340894369696925,1.661275694126162e-05,1.2511888452175061e-10,0.008581506507392691,0.13502670966724192,0.0008971732451006188,4.952865561141813e-07,0.16029376122782127,0.00024340894369696925,1.661275694126162e-05,1.2511888452175061e-10,0.008581506507392691,0.13502670966724192,0.0008971732451006188,4.952865561141813e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS","Electricity - GAS - Puget Sound Energy, Inc.",6eb13f91-7fc1-3d1d-9e0d-09bb46360505,,UNIT_PROCESS,"Electricity from GAS produced at generating facilities in the Puget Sound Energy, Inc. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.18900757678082153,0.0003352961075411846,2.653424507749124e-05,4.916727660592671e-10,0.011223300481465134,0.1759629374644427,0.00045721296885664744,6.93969342993371e-07,0.18900757678082153,0.0003352961075411846,2.653424507749124e-05,4.916727660592671e-10,0.011223300481465134,0.1759629374644427,0.00045721296885664744,6.93969342993371e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - New York Independent System Operator,162fa061-a259-3ce7-970a-0498ca7188ab,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the New York Independent System Operator region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.17142579240350195,0.00028368241303617064,2.2127955874395936e-05,1.766607831586085e-10,0.009469841132878788,0.16198269112302305,0.00033045561852709744,6.391990228105258e-07,0.17142579240350195,0.00028368241303617064,2.2127955874395936e-05,1.766607831586085e-10,0.009469841132878788,0.16198269112302305,0.00033045561852709744,6.391990228105258e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,b7d55a9f-8aff-3e5a-b776-6fd5919c0720,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.12948695947542432,0.00019440840314871152,1.6434987315062018e-05,1.9673189922988186e-10,0.0066275644909793725,0.12215496314706292,0.00025637305739100737,4.907328637852509e-07,0.12948695947542432,0.00019440840314871152,1.6434987315062018e-05,1.9673189922988186e-10,0.0066275644909793725,0.12215496314706292,0.00025637305739100737,4.907328637852509e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/COAL",Electricity - COAL - Duke Energy Carolinas,f90e2061-b725-3ef1-9866-3f7ea339de97,,UNIT_PROCESS,Electricity from COAL produced at generating facilities in the Duke Energy Carolinas region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.2668337150316963,0.00032612945537133583,1.6260383021551352e-05,4.726232579890475e-09,0.006385781887112144,0.2578165221262153,0.00027949299998458765,4.25136435003507e-06,0.2668337150316963,0.00032612945537133583,1.6260383021551352e-05,4.726232579890475e-09,0.006385781887112144,0.2578165221262153,0.00027949299998458765,4.25136435003507e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - PowerSouth Energy Cooperative,4d0b1e41-3ea2-3108-8966-561e159fad56,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the PowerSouth Energy Cooperative region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.151415285566052,0.00024703754538547395,1.8951135841363896e-05,1.285071432172286e-10,0.008464486451241657,0.14197025892711596,0.00033156910806901043,5.499507883883166e-07,0.151415285566052,0.00024703754538547395,1.8951135841363896e-05,1.285071432172286e-10,0.008464486451241657,0.14197025892711596,0.00033156910806901043,5.499507883883166e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS","Electricity - GAS - Midcontinent Independent System Operator, Inc.",690a1029-496e-32ad-b06e-08adf662b94d,,UNIT_PROCESS,"Electricity from GAS produced at generating facilities in the Midcontinent Independent System Operator, Inc. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.1855798852481238,0.0004781830567582925,3.368766388105225e-05,3.0725033886732018e-09,0.016298989432956535,0.169418534400984,0.00056717636835177,6.214512956868679e-07,0.1855798852481238,0.0004781830567582925,3.368766388105225e-05,3.0725033886732018e-09,0.016298989432956535,0.169418534400984,0.00056717636835177,6.214512956868679e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS",Electricity - GAS - California Independent System Operator,3bcee2b1-ec1f-3bc2-9ced-b16216973e77,,UNIT_PROCESS,Electricity from GAS produced at generating facilities in the California Independent System Operator region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.1730373412863549,0.00033030740917447827,2.3966876814329822e-05,2.878572765757892e-10,0.011186187620973233,0.1544998711048458,0.000655161745313798,5.980951245750354e-07,0.1730373412863549,0.00033030740917447827,2.3966876814329822e-05,2.878572765757892e-10,0.011186187620973233,0.1544998711048458,0.000655161745313798,5.980951245750354e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution/GAS","Electricity - GAS - New Harquahala Generating Company, LLC - HGBA",334a9001-308e-3a10-baff-5e346f0ae5d2,,UNIT_PROCESS,"Electricity from GAS produced at generating facilities in the New Harquahala Generating Company, LLC - HGBA region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.15155701814835826,0.00023255594385607155,1.6311937096789513e-05,1.5656198298098905e-10,0.008187585116364995,0.12752538712648226,0.0008531058388554108,4.7532382385560857e-07,0.15155701814835826,0.00023255594385607155,1.6311937096789513e-05,1.5656198298098905e-10,0.008187585116364995,0.12752538712648226,0.0008531058388554108,4.7532382385560857e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
